Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
02/05/2007,New Found Glory,,Leeds Metropolitan University,,Historical Artist Entry,The Fans,N,,,02/05/2007Leeds Metropolitan University,Leeds Metropolitan University,2007,05,02
01/05/2007,New Found Glory,,ABC Glasgow,,Historical Artist Entry,The Fans,N,,,01/05/2007ABC Glasgow,ABC Glasgow,2007,05,01
29/04/2007,New Found Glory,,National Indoor Arena,,Historical Artist Entry,The Fans,N,,,29/04/2007National Indoor Arena,National Indoor Arena,2007,04,29
28/04/2007,New Found Glory,,Earls Court,,Historical Artist Entry,The Fans,N,,,28/04/2007Earls Court,Earls Court,2007,04,28
27/04/2007,New Found Glory,,De Vlessenhoeve,,Historical Artist Entry,The Fans,N,,,27/04/2007De Vlessenhoeve,De Vlessenhoeve,2007,04,27
26/04/2007,New Found Glory,,Live Music Hall,,Historical Artist Entry,The Fans,N,,,26/04/2007Live Music Hall,Live Music Hall,2007,04,26
25/04/2007,New Found Glory,,Élysée Montmartre,,Historical Artist Entry,The Fans,N,,,25/04/2007Élysée Montmartre,Élysée Montmartre,2007,04,25
24/04/2007,New Found Glory,,The Max,,Historical Artist Entry,The Fans,N,,,24/04/2007The Max,The Max,2007,04,24
21/04/2007,New Found Glory,,Student Union Ballroom at Nassau Community College,,Historical Artist Entry,The Fans,N,,,21/04/2007Student Union Ballroom at Nassau Community College,Student Union Ballroom at Nassau Community College,2007,04,21
20/04/2007,New Found Glory,,Washington & Jefferson College,,Historical Artist Entry,The Fans,N,,,20/04/2007Washington & Jefferson College,Washington & Jefferson College,2007,04,20
19/04/2007,New Found Glory,,Albright College,,Historical Artist Entry,The Fans,N,,,19/04/2007Albright College,Albright College,2007,04,19
11/04/2007,New Found Glory,,Metro City Concert Club,,Historical Artist Entry,The Fans,N,,,11/04/2007Metro City Concert Club,Metro City Concert Club,2007,04,11
10/04/2007,New Found Glory,,HQ Complex,,Historical Artist Entry,The Fans,N,,,10/04/2007HQ Complex,HQ Complex,2007,04,10
08/04/2007,New Found Glory,,The Palace Complex,,Historical Artist Entry,The Fans,N,,,08/04/2007The Palace Complex,The Palace Complex,2007,04,08
07/04/2007,New Found Glory,,Billboard The Venue,,Historical Artist Entry,The Fans,N,,,07/04/2007Billboard The Venue,Billboard The Venue,2007,04,07
06/04/2007,New Found Glory,,Big Top Luna Park,,Historical Artist Entry,The Fans,N,,,06/04/2007Big Top Luna Park,Big Top Luna Park,2007,04,06
05/04/2007,New Found Glory,,The Tivoli,,Historical Artist Entry,The Fans,N,,,05/04/2007The Tivoli,The Tivoli,2007,04,05
01/04/2007,New Found Glory,,Hall 9,,Historical Artist Entry,The Fans,N,,,01/04/2007Hall 9,Hall 9,2007,04,01
31/03/2007,New Found Glory,,5 Goukan,,Historical Artist Entry,The Fans,N,,,31/03/20075 Goukan,5 Goukan,2007,03,31
01/02/2007,New Found Glory,,Lummus Park,,Historical Artist Entry,The Fans,N,,,01/02/2007Lummus Park,Lummus Park,2007,02,01
20/01/2007,New Found Glory,,Hard Rock Live,,Historical Artist Entry,The Fans,N,,,20/01/2007Hard Rock Live,Hard Rock Live,2007,01,20
19/01/2007,New Found Glory,,Tabernacle,,Historical Artist Entry,The Fans,N,,,19/01/2007Tabernacle,Tabernacle,2007,01,19
18/01/2007,New Found Glory,,Disco Rodeo,,Historical Artist Entry,The Fans,N,,,18/01/2007Disco Rodeo,Disco Rodeo,2007,01,18
17/01/2007,New Found Glory,,9:30 Club,,Historical Artist Entry,The Fans,N,,,17/01/20079:30 Club,9:30 Club,2007,01,17
16/01/2007,New Found Glory,,Hammerstein Ballroom,,Historical Artist Entry,The Fans,N,,,16/01/2007Hammerstein Ballroom,Hammerstein Ballroom,2007,01,16
14/01/2007,New Found Glory,,Electric Factory,,Historical Artist Entry,The Fans,N,,,14/01/2007Electric Factory,Electric Factory,2007,01,14
13/01/2007,New Found Glory,,Avalon,,Historical Artist Entry,The Fans,N,,,13/01/2007Avalon,Avalon,2007,01,13
12/01/2007,New Found Glory,,Kool Haus,,Historical Artist Entry,The Fans,N,,,12/01/2007Kool Haus,Kool Haus,2007,01,12
11/01/2007,New Found Glory,,Agora,,Historical Artist Entry,The Fans,N,,,11/01/2007Agora,Agora,2007,01,11
10/01/2007,New Found Glory,,The Pageant,,Historical Artist Entry,The Fans,N,,,10/01/2007The Pageant,The Pageant,2007,01,10
08/01/2007,New Found Glory,,Fillmore Auditorium,,Historical Artist Entry,The Fans,N,,,08/01/2007Fillmore Auditorium,Fillmore Auditorium,2007,01,08
07/01/2007,New Found Glory,,Sunshine Theater,,Historical Artist Entry,The Fans,N,,,07/01/2007Sunshine Theater,Sunshine Theater,2007,01,07
06/01/2007,New Found Glory,,Marquee Theatre,,Historical Artist Entry,The Fans,N,,,06/01/2007Marquee Theatre,Marquee Theatre,2007,01,06
05/01/2007,New Found Glory,,The Grove of Anaheim,,Historical Artist Entry,The Fans,N,,,05/01/2007The Grove of Anaheim,The Grove of Anaheim,2007,01,05
04/01/2007,New Found Glory,,The Warfield,,Historical Artist Entry,The Fans,N,,,04/01/2007The Warfield,The Warfield,2007,01,04
17/12/2006,New Found Glory,,HSBC Arena,,Historical Artist Entry,The Fans,N,,,17/12/2006HSBC Arena,HSBC Arena,2006,12,17
16/12/2006,New Found Glory,,The Chance,,Historical Artist Entry,The Fans,N,,,16/12/2006The Chance,The Chance,2006,12,16
15/12/2006,New Found Glory,,Water Street Music Hall,,Historical Artist Entry,The Fans,N,,,15/12/2006Water Street Music Hall,Water Street Music Hall,2006,12,15
13/12/2006,New Found Glory,,State Theatre,,Historical Artist Entry,The Fans,N,,,13/12/2006State Theatre,State Theatre,2006,12,13
06/12/2006,New Found Glory,,Manchester Academy 1,,Historical Artist Entry,The Fans,N,,,06/12/2006Manchester Academy 1,Manchester Academy 1,2006,12,06
05/12/2006,New Found Glory,,Carling Academy Glasgow,,Historical Artist Entry,The Fans,N,,,05/12/2006Carling Academy Glasgow,Carling Academy Glasgow,2006,12,05
03/12/2006,New Found Glory,,Carling Academy,,Historical Artist Entry,The Fans,N,,,03/12/2006Carling Academy,Carling Academy,2006,12,03
02/12/2006,New Found Glory,,London Astoria,,Historical Artist Entry,The Fans,N,,,02/12/2006London Astoria,London Astoria,2006,12,02
01/12/2006,New Found Glory,,London Astoria,,Historical Artist Entry,The Fans,N,,,01/12/2006London Astoria,London Astoria,2006,12,01
29/11/2006,New Found Glory,,"The LCR, UEA",,Historical Artist Entry,The Fans,N,,,"29/11/2006The LCR, UEA","The LCR, UEA",2006,11,29
28/11/2006,New Found Glory,,Southampton Guildhall,,Historical Artist Entry,The Fans,N,,,28/11/2006Southampton Guildhall,Southampton Guildhall,2006,11,28
27/11/2006,New Found Glory,,Carling Academy Bristol,,Historical Artist Entry,The Fans,N,,,27/11/2006Carling Academy Bristol,Carling Academy Bristol,2006,11,27
26/11/2006,New Found Glory,,Rock City,,Historical Artist Entry,The Fans,N,,,26/11/2006Rock City,Rock City,2006,11,26
21/11/2006,New Found Glory,,Zepp Osaka,,Historical Artist Entry,The Fans,N,,,21/11/2006Zepp Osaka,Zepp Osaka,2006,11,21
20/11/2006,New Found Glory,,Zepp Nagoya,,Historical Artist Entry,The Fans,N,,,20/11/2006Zepp Nagoya,Zepp Nagoya,2006,11,20
19/11/2006,New Found Glory,,STUDIO COAST,,Historical Artist Entry,The Fans,N,,,19/11/2006STUDIO COAST,STUDIO COAST,2006,11,19
16/11/2006,New Found Glory,,RenMar Studios,,Historical Artist Entry,The Fans,N,,,16/11/2006RenMar Studios,RenMar Studios,2006,11,16
15/11/2006,New Found Glory,,Avalon,,Historical Artist Entry,The Fans,N,,,15/11/2006Avalon,Avalon,2006,11,15
14/11/2006,New Found Glory,,Irving Plaza,,Historical Artist Entry,The Fans,N,,,14/11/2006Irving Plaza,Irving Plaza,2006,11,14
13/11/2006,New Found Glory,,Teen People Offices,,Historical Artist Entry,The Fans,N,,,13/11/2006Teen People Offices,Teen People Offices,2006,11,13
12/11/2006,New Found Glory,,Electric Factory,,Historical Artist Entry,The Fans,N,,,12/11/2006Electric Factory,Electric Factory,2006,11,12
11/11/2006,New Found Glory,,Rams Head Live!,,Historical Artist Entry,The Fans,N,,,11/11/2006Rams Head Live!,Rams Head Live!,2006,11,11
10/11/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,10/11/2006House of Blues,House of Blues,2006,11,10
09/11/2006,New Found Glory,,The NorVa,,Historical Artist Entry,The Fans,N,,,09/11/2006The NorVa,The NorVa,2006,11,09
08/11/2006,New Found Glory,,Tremont Music Hall,,Historical Artist Entry,The Fans,N,,,08/11/2006Tremont Music Hall,Tremont Music Hall,2006,11,08
07/11/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,07/11/2006House of Blues,House of Blues,2006,11,07
07/11/2006,New Found Glory,,WSSX-FM Studios,,Historical Artist Entry,The Fans,N,,,07/11/2006WSSX-FM Studios,WSSX-FM Studios,2006,11,07
06/11/2006,New Found Glory,,Heaven,,Historical Artist Entry,The Fans,N,,,06/11/2006Heaven,Heaven,2006,11,06
04/11/2006,New Found Glory,,Revolution Live,,Historical Artist Entry,The Fans,N,,,04/11/2006Revolution Live,Revolution Live,2006,11,04
04/11/2006,New Found Glory,,WIRK-FM Studios,,Historical Artist Entry,The Fans,N,,,04/11/2006WIRK-FM Studios,WIRK-FM Studios,2006,11,04
03/11/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,03/11/2006House of Blues,House of Blues,2006,11,03
02/11/2006,New Found Glory,,The Parish,,Historical Artist Entry,The Fans,N,,,02/11/2006The Parish,The Parish,2006,11,02
01/11/2006,New Found Glory,,La Zona Rosa,,Historical Artist Entry,The Fans,N,,,01/11/2006La Zona Rosa,La Zona Rosa,2006,11,01
31/10/2006,New Found Glory,,The Ballroom at Warehouse Live,,Historical Artist Entry,The Fans,N,,,31/10/2006The Ballroom at Warehouse Live,The Ballroom at Warehouse Live,2006,10,31
30/10/2006,New Found Glory,,Ridglea Theater,,Historical Artist Entry,The Fans,N,,,30/10/2006Ridglea Theater,Ridglea Theater,2006,10,30
30/10/2006,New Found Glory,,Kidd Kraddick in the Morning,,Historical Artist Entry,The Fans,N,,,30/10/2006Kidd Kraddick in the Morning,Kidd Kraddick in the Morning,2006,10,30
28/10/2006,New Found Glory,,Marquee Theatre,,Historical Artist Entry,The Fans,N,,,28/10/2006Marquee Theatre,Marquee Theatre,2006,10,28
27/10/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,27/10/2006House of Blues,House of Blues,2006,10,27
26/10/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,26/10/2006House of Blues,House of Blues,2006,10,26
25/10/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,25/10/2006House of Blues,House of Blues,2006,10,25
24/10/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,24/10/2006House of Blues,House of Blues,2006,10,24
23/10/2006,New Found Glory,,The Warfield,,Historical Artist Entry,The Fans,N,,,23/10/2006The Warfield,The Warfield,2006,10,23
21/10/2006,New Found Glory,,El Corazón,,Historical Artist Entry,The Fans,N,,,21/10/2006El Corazón,El Corazón,2006,10,21
20/10/2006,New Found Glory,,Roseland Theater,,Historical Artist Entry,The Fans,N,,,20/10/2006Roseland Theater,Roseland Theater,2006,10,20
18/10/2006,New Found Glory,,In the Venue,,Historical Artist Entry,The Fans,N,,,18/10/2006In the Venue,In the Venue,2006,10,18
17/10/2006,New Found Glory,,Ogden Theatre,,Historical Artist Entry,The Fans,N,,,17/10/2006Ogden Theatre,Ogden Theatre,2006,10,17
15/10/2006,New Found Glory,,Granada Theater,,Historical Artist Entry,The Fans,N,,,15/10/2006Granada Theater,Granada Theater,2006,10,15
14/10/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,14/10/2006House of Blues,House of Blues,2006,10,14
13/10/2006,New Found Glory,,Clutch Cargo's,,Historical Artist Entry,The Fans,N,,,13/10/2006Clutch Cargo's,Clutch Cargo's,2006,10,13
12/10/2006,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,12/10/2006House of Blues,House of Blues,2006,10,12
11/10/2006,New Found Glory,,The Phoenix Concert Theatre,,Historical Artist Entry,The Fans,N,,,11/10/2006The Phoenix Concert Theatre,The Phoenix Concert Theatre,2006,10,11
10/10/2006,New Found Glory,,La Tulipe,,Historical Artist Entry,The Fans,N,,,10/10/2006La Tulipe,La Tulipe,2006,10,10
09/10/2006,New Found Glory,,WFLY-FM Studios,,Historical Artist Entry,The Fans,N,,,09/10/2006WFLY-FM Studios,WFLY-FM Studios,2006,10,09
08/10/2006,New Found Glory,,Higher Ground Music Hall,,Historical Artist Entry,The Fans,N,,,08/10/2006Higher Ground Music Hall,Higher Ground Music Hall,2006,10,08
07/10/2006,New Found Glory,,Toad's Place,,Historical Artist Entry,The Fans,N,,,07/10/2006Toad's Place,Toad's Place,2006,10,07
07/10/2006,New Found Glory,,Dunkin Donuts Music Lounge at KISS 95.7,,Historical Artist Entry,The Fans,N,,,07/10/2006Dunkin Donuts Music Lounge at KISS 95.7,Dunkin Donuts Music Lounge at KISS 95.7,2006,10,07
06/10/2006,New Found Glory,,Club Infinity,,Historical Artist Entry,The Fans,N,,,06/10/2006Club Infinity,Club Infinity,2006,10,06
06/10/2006,New Found Glory,,WKSE-FM Studios,,Historical Artist Entry,The Fans,N,,,06/10/2006WKSE-FM Studios,WKSE-FM Studios,2006,10,06
05/10/2006,New Found Glory,,Club Zoo,,Historical Artist Entry,The Fans,N,,,05/10/2006Club Zoo,Club Zoo,2006,10,05
04/10/2006,New Found Glory,,Madison Theater,,Historical Artist Entry,The Fans,N,,,04/10/2006Madison Theater,Madison Theater,2006,10,04
02/10/2006,New Found Glory,,DeSales University,,Historical Artist Entry,The Fans,N,,,02/10/2006DeSales University,DeSales University,2006,10,02
23/09/2006,New Found Glory,,Virgin Megastore,,Historical Artist Entry,The Fans,N,,,23/09/2006Virgin Megastore,Virgin Megastore,2006,09,23
21/09/2006,New Found Glory,,KZON-FM Studios,,Historical Artist Entry,The Fans,N,,,21/09/2006KZON-FM Studios,KZON-FM Studios,2006,09,21
20/09/2006,New Found Glory,,KBKS-FM Studios,,Historical Artist Entry,The Fans,N,,,20/09/2006KBKS-FM Studios,KBKS-FM Studios,2006,09,20
20/09/2006,New Found Glory,,"Easy Street Records, Queen Anne Store",,Historical Artist Entry,The Fans,N,,,"20/09/2006Easy Street Records, Queen Anne Store","Easy Street Records, Queen Anne Store",2006,09,20
02/09/2006,New Found Glory,,Downtown Oakland,,Historical Artist Entry,The Fans,N,,,02/09/2006Downtown Oakland,Downtown Oakland,2006,09,02
01/09/2006,New Found Glory,,AOL Sessions,,Historical Artist Entry,The Fans,N,,,01/09/2006AOL Sessions,AOL Sessions,2006,09,01
30/08/2006,New Found Glory,,Vintage Vinyl Records,,Historical Artist Entry,The Fans,N,,,30/08/2006Vintage Vinyl Records,Vintage Vinyl Records,2006,08,30
29/08/2006,New Found Glory,,Battery Park,,Historical Artist Entry,The Fans,N,,,29/08/2006Battery Park,Battery Park,2006,08,29
23/08/2006,New Found Glory,,Syndicated Radio,,Historical Artist Entry,The Fans,N,,,23/08/2006Syndicated Radio,Syndicated Radio,2006,08,23
23/08/2006,New Found Glory,,The Metro Club,,Historical Artist Entry,The Fans,N,,,23/08/2006The Metro Club,The Metro Club,2006,08,23
22/08/2006,New Found Glory,,Total Rock Radio,,Historical Artist Entry,The Fans,N,,,22/08/2006Total Rock Radio,Total Rock Radio,2006,08,22
22/08/2006,New Found Glory,,Virgin Megastore,,Historical Artist Entry,The Fans,N,,,22/08/2006Virgin Megastore,Virgin Megastore,2006,08,22
17/08/2006,New Found Glory,,Fuse TV Studio,,Historical Artist Entry,The Fans,N,,,17/08/2006Fuse TV Studio,Fuse TV Studio,2006,08,17
16/08/2006,New Found Glory,,MTV Studios,,Historical Artist Entry,The Fans,N,,,16/08/2006MTV Studios,MTV Studios,2006,08,16
15/08/2006,New Found Glory,,Fuse TV Studio,,Historical Artist Entry,The Fans,N,,,15/08/2006Fuse TV Studio,Fuse TV Studio,2006,08,15
11/08/2006,New Found Glory,,Pepsi Smash,,Historical Artist Entry,The Fans,N,,,11/08/2006Pepsi Smash,Pepsi Smash,2006,08,11
10/08/2006,New Found Glory,,Tribune Studios,,Historical Artist Entry,The Fans,N,,,10/08/2006Tribune Studios,Tribune Studios,2006,08,10
20/05/2006,New Found Glory,,Daskalakis Athletic Center,,Historical Artist Entry,The Fans,N,,,20/05/2006Daskalakis Athletic Center,Daskalakis Athletic Center,2006,05,20
30/04/2006,New Found Glory,,Pepsi Arena,,Historical Artist Entry,The Fans,N,,,30/04/2006Pepsi Arena,Pepsi Arena,2006,04,30
29/04/2006,New Found Glory,,Bentley College,,Historical Artist Entry,The Fans,N,,,29/04/2006Bentley College,Bentley College,2006,04,29
27/04/2006,New Found Glory,,Schwartz Field House,,Historical Artist Entry,The Fans,N,,,27/04/2006Schwartz Field House,Schwartz Field House,2006,04,27
22/04/2006,New Found Glory,,Ohio Wesleyan University,,Historical Artist Entry,The Fans,N,,,22/04/2006Ohio Wesleyan University,Ohio Wesleyan University,2006,04,22
21/04/2006,New Found Glory,,Stonehill College,,Historical Artist Entry,The Fans,N,,,21/04/2006Stonehill College,Stonehill College,2006,04,21
20/04/2006,New Found Glory,,Corbin J. Robertson Center,,Historical Artist Entry,The Fans,N,,,20/04/2006Corbin J. Robertson Center,Corbin J. Robertson Center,2006,04,20
01/04/2006,New Found Glory,,ICI Center,,Historical Artist Entry,The Fans,N,,,01/04/2006ICI Center,ICI Center,2006,04,01
11/09/2005,New Found Glory,,The Palace of Auburn Hills,,Historical Artist Entry,The Fans,N,,,11/09/2005The Palace of Auburn Hills,The Palace of Auburn Hills,2005,09,11
21/05/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,21/05/2005House of Blues,House of Blues,2005,05,21
19/05/2005,New Found Glory,,Numbers,,Historical Artist Entry,The Fans,N,,,19/05/2005Numbers,Numbers,2005,05,19
17/05/2005,New Found Glory,,Concrete Street Amphitheater,,Historical Artist Entry,The Fans,N,,,17/05/2005Concrete Street Amphitheater,Concrete Street Amphitheater,2005,05,17
15/05/2005,New Found Glory,,Sunset Station,,Historical Artist Entry,The Fans,N,,,15/05/2005Sunset Station,Sunset Station,2005,05,15
14/05/2005,New Found Glory,,The Ballroom,,Historical Artist Entry,The Fans,N,,,14/05/2005The Ballroom,The Ballroom,2005,05,14
13/05/2005,New Found Glory,,Sunshine Theater,,Historical Artist Entry,The Fans,N,,,13/05/2005Sunshine Theater,Sunshine Theater,2005,05,13
11/05/2005,New Found Glory,,Coconuts,,Historical Artist Entry,The Fans,N,,,11/05/2005Coconuts,Coconuts,2005,05,11
10/05/2005,New Found Glory,,Marquee Theatre,,Historical Artist Entry,The Fans,N,,,10/05/2005Marquee Theatre,Marquee Theatre,2005,05,10
08/05/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,08/05/2005House of Blues,House of Blues,2005,05,08
07/05/2005,New Found Glory,,SOMA,,Historical Artist Entry,The Fans,N,,,07/05/2005SOMA,SOMA,2005,05,07
06/05/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,06/05/2005House of Blues,House of Blues,2005,05,06
05/05/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,05/05/2005House of Blues,House of Blues,2005,05,05
04/05/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,04/05/2005House of Blues,House of Blues,2005,05,04
03/05/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,03/05/2005House of Blues,House of Blues,2005,05,03
01/05/2005,New Found Glory,,The Majestic Ventura Theater,,Historical Artist Entry,The Fans,N,,,01/05/2005The Majestic Ventura Theater,The Majestic Ventura Theater,2005,05,01
30/04/2005,New Found Glory,,Bakersfield Dome,,Historical Artist Entry,The Fans,N,,,30/04/2005Bakersfield Dome,Bakersfield Dome,2005,04,30
29/04/2005,New Found Glory,,The Catalyst,,Historical Artist Entry,The Fans,N,,,29/04/2005The Catalyst,The Catalyst,2005,04,29
28/04/2005,New Found Glory,,Slim's,,Historical Artist Entry,The Fans,N,,,28/04/2005Slim's,Slim's,2005,04,28
27/04/2005,New Found Glory,,Slim's,,Historical Artist Entry,The Fans,N,,,27/04/2005Slim's,Slim's,2005,04,27
26/04/2005,New Found Glory,,Roseland Theater,,Historical Artist Entry,The Fans,N,,,26/04/2005Roseland Theater,Roseland Theater,2005,04,26
25/04/2005,New Found Glory,,El Corazón,,Historical Artist Entry,The Fans,N,,,25/04/2005El Corazón,El Corazón,2005,04,25
23/04/2005,New Found Glory,,El Corazón,,Historical Artist Entry,The Fans,N,,,23/04/2005El Corazón,El Corazón,2005,04,23
22/04/2005,New Found Glory,,The Big Easy,,Historical Artist Entry,The Fans,N,,,22/04/2005The Big Easy,The Big Easy,2005,04,22
21/04/2005,New Found Glory,,In the Venue,,Historical Artist Entry,The Fans,N,,,21/04/2005In the Venue,In the Venue,2005,04,21
20/04/2005,New Found Glory,,Boulder Theater,,Historical Artist Entry,The Fans,N,,,20/04/2005Boulder Theater,Boulder Theater,2005,04,20
19/04/2005,New Found Glory,,Gothic Theatre,,Historical Artist Entry,The Fans,N,,,19/04/2005Gothic Theatre,Gothic Theatre,2005,04,19
17/04/2005,New Found Glory,,Rushmore Plaza Civic Center,,Historical Artist Entry,The Fans,N,,,17/04/2005Rushmore Plaza Civic Center,Rushmore Plaza Civic Center,2005,04,17
16/04/2005,New Found Glory,,Alerus Center,,Historical Artist Entry,The Fans,N,,,16/04/2005Alerus Center,Alerus Center,2005,04,16
15/04/2005,New Found Glory,,The Quest,,Historical Artist Entry,The Fans,N,,,15/04/2005The Quest,The Quest,2005,04,15
14/04/2005,New Found Glory,,Beaumont Club,,Historical Artist Entry,The Fans,N,,,14/04/2005Beaumont Club,Beaumont Club,2005,04,14
13/04/2005,New Found Glory,,The Pageant,,Historical Artist Entry,The Fans,N,,,13/04/2005The Pageant,The Pageant,2005,04,13
12/04/2005,New Found Glory,,Jillian's,,Historical Artist Entry,The Fans,N,,,12/04/2005Jillian's,Jillian's,2005,04,12
10/04/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,10/04/2005House of Blues,House of Blues,2005,04,10
09/04/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,09/04/2005House of Blues,House of Blues,2005,04,09
08/04/2005,New Found Glory,,The Intersection,,Historical Artist Entry,The Fans,N,,,08/04/2005The Intersection,The Intersection,2005,04,08
07/04/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,07/04/2005House of Blues,House of Blues,2005,04,07
06/04/2005,New Found Glory,,Saint Andrew's Hall,,Historical Artist Entry,The Fans,N,,,06/04/2005Saint Andrew's Hall,Saint Andrew's Hall,2005,04,06
05/04/2005,New Found Glory,,Saint Andrew's Hall,,Historical Artist Entry,The Fans,N,,,05/04/2005Saint Andrew's Hall,Saint Andrew's Hall,2005,04,05
03/04/2005,New Found Glory,,The Guvernment,,Historical Artist Entry,The Fans,N,,,03/04/2005The Guvernment,The Guvernment,2005,04,03
02/04/2005,New Found Glory,,Le Spectrum,,Historical Artist Entry,The Fans,N,,,02/04/2005Le Spectrum,Le Spectrum,2005,04,02
01/04/2005,New Found Glory,,Webster Theater,,Historical Artist Entry,The Fans,N,,,01/04/2005Webster Theater,Webster Theater,2005,04,01
31/03/2005,New Found Glory,,Penn State Behrend,,Historical Artist Entry,The Fans,N,,,31/03/2005Penn State Behrend,Penn State Behrend,2005,03,31
30/03/2005,New Found Glory,,Trocadero Theatre,,Historical Artist Entry,The Fans,N,,,30/03/2005Trocadero Theatre,Trocadero Theatre,2005,03,30
29/03/2005,New Found Glory,,Trocadero Theatre,,Historical Artist Entry,The Fans,N,,,29/03/2005Trocadero Theatre,Trocadero Theatre,2005,03,29
28/03/2005,New Found Glory,,Fuse TV Studio,,Historical Artist Entry,The Fans,N,,,28/03/2005Fuse TV Studio,Fuse TV Studio,2005,03,28
26/03/2005,New Found Glory,,Webster Hall,,Historical Artist Entry,The Fans,N,,,26/03/2005Webster Hall,Webster Hall,2005,03,26
25/03/2005,New Found Glory,,The Palladium,,Historical Artist Entry,The Fans,N,,,25/03/2005The Palladium,The Palladium,2005,03,25
24/03/2005,New Found Glory,,Ottobar,,Historical Artist Entry,The Fans,N,,,24/03/2005Ottobar,Ottobar,2005,03,24
23/03/2005,New Found Glory,,9:30 Club,,Historical Artist Entry,The Fans,N,,,23/03/20059:30 Club,9:30 Club,2005,03,23
22/03/2005,New Found Glory,,Starland Ballroom,,Historical Artist Entry,The Fans,N,,,22/03/2005Starland Ballroom,Starland Ballroom,2005,03,22
21/03/2005,New Found Glory,,The NorVa,,Historical Artist Entry,The Fans,N,,,21/03/2005The NorVa,The NorVa,2005,03,21
19/03/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,19/03/2005House of Blues,House of Blues,2005,03,19
18/03/2005,New Found Glory,,Tremont Music Hall,,Historical Artist Entry,The Fans,N,,,18/03/2005Tremont Music Hall,Tremont Music Hall,2005,03,18
17/03/2005,New Found Glory,,Jillian's,,Historical Artist Entry,The Fans,N,,,17/03/2005Jillian's,Jillian's,2005,03,17
16/03/2005,New Found Glory,,Rocketown,,Historical Artist Entry,The Fans,N,,,16/03/2005Rocketown,Rocketown,2005,03,16
15/03/2005,New Found Glory,,Heaven,,Historical Artist Entry,The Fans,N,,,15/03/2005Heaven,Heaven,2005,03,15
13/03/2005,New Found Glory,,Jannus Landing,,Historical Artist Entry,The Fans,N,,,13/03/2005Jannus Landing,Jannus Landing,2005,03,13
12/03/2005,New Found Glory,,Plush,,Historical Artist Entry,The Fans,N,,,12/03/2005Plush,Plush,2005,03,12
11/03/2005,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,11/03/2005House of Blues,House of Blues,2005,03,11
10/03/2005,New Found Glory,,Revolution Live,,Historical Artist Entry,The Fans,N,,,10/03/2005Revolution Live,Revolution Live,2005,03,10
16/02/2005,New Found Glory,,Rock City,,Historical Artist Entry,The Fans,N,,,16/02/2005Rock City,Rock City,2005,02,16
15/02/2005,New Found Glory,,Hammersmith Palais,,Historical Artist Entry,The Fans,N,,,15/02/2005Hammersmith Palais,Hammersmith Palais,2005,02,15
15/02/2005,New Found Glory,,HMV,,Historical Artist Entry,The Fans,N,,,15/02/2005HMV,HMV,2005,02,15
14/02/2005,New Found Glory,,Carling Academy Liverpool,,Historical Artist Entry,The Fans,N,,,14/02/2005Carling Academy Liverpool,Carling Academy Liverpool,2005,02,14
14/02/2005,New Found Glory,,HMV,,Historical Artist Entry,The Fans,N,,,14/02/2005HMV,HMV,2005,02,14
13/02/2005,New Found Glory,,Carling Academy Bristol,,Historical Artist Entry,The Fans,N,,,13/02/2005Carling Academy Bristol,Carling Academy Bristol,2005,02,13
12/02/2005,New Found Glory,,Carling Academy 2,,Historical Artist Entry,The Fans,N,,,12/02/2005Carling Academy 2,Carling Academy 2,2005,02,12
10/02/2005,New Found Glory,,Scottish Exhibition and Conference Centre,,Historical Artist Entry,The Fans,N,,,10/02/2005Scottish Exhibition and Conference Centre,Scottish Exhibition and Conference Centre,2005,02,10
10/02/2005,New Found Glory,,Beat 106 Radio Studios,,Historical Artist Entry,The Fans,N,,,10/02/2005Beat 106 Radio Studios,Beat 106 Radio Studios,2005,02,10
