Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
13/05/2002,Weezer,,Whisky A Go Go,,Historical Artist Entry,The Fans,N,,,13/05/2002Whisky A Go Go,Whisky A Go Go,2002,05,13
11/05/2002,Weezer,,Anselmo Valencia Amphitheater,,Historical Artist Entry,The Fans,N,,,11/05/2002Anselmo Valencia Amphitheater,Anselmo Valencia Amphitheater,2002,05,11
10/05/2002,Weezer,,Albuquerque Convention Center,,Historical Artist Entry,The Fans,N,,,10/05/2002Albuquerque Convention Center,Albuquerque Convention Center,2002,05,10
08/05/2002,Weezer,,City Auditorium,,Historical Artist Entry,The Fans,N,,,08/05/2002City Auditorium,City Auditorium,2002,05,08
07/05/2002,Weezer,,Kansas Coliseum,,Historical Artist Entry,The Fans,N,,,07/05/2002Kansas Coliseum,Kansas Coliseum,2002,05,07
05/05/2002,Weezer,,Pershing Center,,Historical Artist Entry,The Fans,N,,,05/05/2002Pershing Center,Pershing Center,2002,05,05
04/05/2002,Weezer,,Hilton Coliseum,,Historical Artist Entry,The Fans,N,,,04/05/2002Hilton Coliseum,Hilton Coliseum,2002,05,04
02/05/2002,Weezer,,Fargodome,,Historical Artist Entry,The Fans,N,,,02/05/2002Fargodome,Fargodome,2002,05,02
01/05/2002,Weezer,,MetraPark Arena,,Historical Artist Entry,The Fans,N,,,01/05/2002MetraPark Arena,MetraPark Arena,2002,05,01
29/04/2002,Weezer,,Adams Center,,Historical Artist Entry,The Fans,N,,,29/04/2002Adams Center,Adams Center,2002,04,29
28/04/2002,Weezer,,Beasley Performing Arts Coliseum,,Historical Artist Entry,The Fans,N,,,28/04/2002Beasley Performing Arts Coliseum,Beasley Performing Arts Coliseum,2002,04,28
26/04/2002,Weezer,,Pacific Coliseum,,Historical Artist Entry,The Fans,N,,,26/04/2002Pacific Coliseum,Pacific Coliseum,2002,04,26
24/04/2002,Weezer,,The Stampede Corral,,Historical Artist Entry,The Fans,N,,,24/04/2002The Stampede Corral,The Stampede Corral,2002,04,24
23/04/2002,Weezer,,Northlands AgriCom,,Historical Artist Entry,The Fans,N,,,23/04/2002Northlands AgriCom,Northlands AgriCom,2002,04,23
27/03/2002,Weezer,,Hit Machine,,Historical Artist Entry,The Fans,N,,,27/03/2002Hit Machine,Hit Machine,2002,03,27
24/03/2002,Weezer,,Brixton Academy,,Historical Artist Entry,The Fans,N,,,24/03/2002Brixton Academy,Brixton Academy,2002,03,24
23/03/2002,Weezer,,Southampton Guildhall,,Historical Artist Entry,The Fans,N,,,23/03/2002Southampton Guildhall,Southampton Guildhall,2002,03,23
21/03/2002,Weezer,,Carling Academy,,Historical Artist Entry,The Fans,N,,,21/03/2002Carling Academy,Carling Academy,2002,03,21
20/03/2002,Weezer,,Barrowland,,Historical Artist Entry,The Fans,N,,,20/03/2002Barrowland,Barrowland,2002,03,20
19/03/2002,Weezer,,Carling Apollo Manchester,,Historical Artist Entry,The Fans,N,,,19/03/2002Carling Apollo Manchester,Carling Apollo Manchester,2002,03,19
16/03/2002,Weezer,,Donosti Arena,,Historical Artist Entry,The Fans,N,,,16/03/2002Donosti Arena,Donosti Arena,2002,03,16
15/03/2002,Weezer,,Palau Sant Jordi,,Historical Artist Entry,The Fans,N,,,15/03/2002Palau Sant Jordi,Palau Sant Jordi,2002,03,15
13/03/2002,Weezer,,Palacio Vistalegre,,Historical Artist Entry,The Fans,N,,,13/03/2002Palacio Vistalegre,Palacio Vistalegre,2002,03,13
12/03/2002,Weezer,,Coliseu do Porto,,Historical Artist Entry,The Fans,N,,,12/03/2002Coliseu do Porto,Coliseu do Porto,2002,03,12
11/03/2002,Weezer,,Coliseu dos Recreios,,Historical Artist Entry,The Fans,N,,,11/03/2002Coliseu dos Recreios,Coliseu dos Recreios,2002,03,11
26/02/2002,Weezer,,Long Beach Arena,,Historical Artist Entry,The Fans,N,,,26/02/2002Long Beach Arena,Long Beach Arena,2002,02,26
25/02/2002,Weezer,,Mars Music Amphitheatre,,Historical Artist Entry,The Fans,N,,,25/02/2002Mars Music Amphitheatre,Mars Music Amphitheatre,2002,02,25
24/02/2002,Weezer,,Ice Palace,,Historical Artist Entry,The Fans,N,,,24/02/2002Ice Palace,Ice Palace,2002,02,24
22/02/2002,Weezer,,Raleigh Entertainment and Sports Arena,,Historical Artist Entry,The Fans,N,,,22/02/2002Raleigh Entertainment and Sports Arena,Raleigh Entertainment and Sports Arena,2002,02,22
21/02/2002,Weezer,,Nashville Municipal Auditorium,,Historical Artist Entry,The Fans,N,,,21/02/2002Nashville Municipal Auditorium,Nashville Municipal Auditorium,2002,02,21
18/02/2002,Weezer,,Mellon Arena,,Historical Artist Entry,The Fans,N,,,18/02/2002Mellon Arena,Mellon Arena,2002,02,18
17/02/2002,Weezer,,Pepsi Arena,,Historical Artist Entry,The Fans,N,,,17/02/2002Pepsi Arena,Pepsi Arena,2002,02,17
15/02/2002,Weezer,,Centre Molson,,Historical Artist Entry,The Fans,N,,,15/02/2002Centre Molson,Centre Molson,2002,02,15
14/02/2002,Weezer,,Copps Coliseum,,Historical Artist Entry,The Fans,N,,,14/02/2002Copps Coliseum,Copps Coliseum,2002,02,14
12/02/2002,Weezer,,Bryce Jordan Center,,Historical Artist Entry,The Fans,N,,,12/02/2002Bryce Jordan Center,Bryce Jordan Center,2002,02,12
11/02/2002,Weezer,,Continental Airlines Arena,,Historical Artist Entry,The Fans,N,,,11/02/2002Continental Airlines Arena,Continental Airlines Arena,2002,02,11
09/02/2002,Weezer,,First Union Arena,,Historical Artist Entry,The Fans,N,,,09/02/2002First Union Arena,First Union Arena,2002,02,09
08/02/2002,Weezer,,Tsongas Arena,,Historical Artist Entry,The Fans,N,,,08/02/2002Tsongas Arena,Tsongas Arena,2002,02,08
07/02/2002,Weezer,,Blue Cross Arena,,Historical Artist Entry,The Fans,N,,,07/02/2002Blue Cross Arena,Blue Cross Arena,2002,02,07
05/02/2002,Weezer,,Cricket Arena,,Historical Artist Entry,The Fans,N,,,05/02/2002Cricket Arena,Cricket Arena,2002,02,05
13/12/2001,Weezer,,The Icehouse,,Historical Artist Entry,The Fans,N,,,13/12/2001The Icehouse,The Icehouse,2001,12,13
11/12/2001,Weezer,,Cumberland County Civic Center,,Historical Artist Entry,The Fans,N,,,11/12/2001Cumberland County Civic Center,Cumberland County Civic Center,2001,12,11
09/12/2001,Weezer,,Baltimore Arena,,Historical Artist Entry,The Fans,N,,,09/12/2001Baltimore Arena,Baltimore Arena,2001,12,09
08/12/2001,Weezer,,CSU Convocation Center,,Historical Artist Entry,The Fans,N,,,08/12/2001CSU Convocation Center,CSU Convocation Center,2001,12,08
06/12/2001,Weezer,,Wings Stadium,,Historical Artist Entry,The Fans,N,,,06/12/2001Wings Stadium,Wings Stadium,2001,12,06
05/12/2001,Weezer,,Value City Arena,,Historical Artist Entry,The Fans,N,,,05/12/2001Value City Arena,Value City Arena,2001,12,05
03/12/2001,Weezer,,Redbird Arena,,Historical Artist Entry,The Fans,N,,,03/12/2001Redbird Arena,Redbird Arena,2001,12,03
02/12/2001,Weezer,,Alliant Energy Center,,Historical Artist Entry,The Fans,N,,,02/12/2001Alliant Energy Center,Alliant Energy Center,2001,12,02
30/11/2001,Weezer,,Municipal Auditorium,,Historical Artist Entry,The Fans,N,,,30/11/2001Municipal Auditorium,Municipal Auditorium,2001,11,30
29/11/2001,Weezer,,Family Arena,,Historical Artist Entry,The Fans,N,,,29/11/2001Family Arena,Family Arena,2001,11,29
27/11/2001,Weezer,,Fort Worth Convention Center,,Historical Artist Entry,The Fans,N,,,27/11/2001Fort Worth Convention Center,Fort Worth Convention Center,2001,11,27
26/11/2001,Weezer,,Freeman Coliseum,,Historical Artist Entry,The Fans,N,,,26/11/2001Freeman Coliseum,Freeman Coliseum,2001,11,26
24/11/2001,Weezer,,America West Arena,,Historical Artist Entry,The Fans,N,,,24/11/2001America West Arena,America West Arena,2001,11,24
23/11/2001,Weezer,,Long Beach Arena,,Historical Artist Entry,The Fans,N,,,23/11/2001Long Beach Arena,Long Beach Arena,2001,11,23
20/11/2001,Weezer,,Cox Arena,,Historical Artist Entry,The Fans,N,,,20/11/2001Cox Arena,Cox Arena,2001,11,20
19/11/2001,Weezer,,Event Center Arena,,Historical Artist Entry,The Fans,N,,,19/11/2001Event Center Arena,Event Center Arena,2001,11,19
17/11/2001,Weezer,,Bank of America Center,,Historical Artist Entry,The Fans,N,,,17/11/2001Bank of America Center,Bank of America Center,2001,11,17
15/11/2001,Weezer,,KeyArena,,Historical Artist Entry,The Fans,N,,,15/11/2001KeyArena,KeyArena,2001,11,15
13/11/2001,Weezer,,Rose Garden Arena,,Historical Artist Entry,The Fans,N,,,13/11/2001Rose Garden Arena,Rose Garden Arena,2001,11,13
08/11/2001,Weezer,,The Viper Room,,Historical Artist Entry,The Fans,N,,,08/11/2001The Viper Room,The Viper Room,2001,11,08
07/11/2001,Weezer,,The Viper Room,,Historical Artist Entry,The Fans,N,,,07/11/2001The Viper Room,The Viper Room,2001,11,07
06/11/2001,Weezer,,The Viper Room,,Historical Artist Entry,The Fans,N,,,06/11/2001The Viper Room,The Viper Room,2001,11,06
24/10/2001,Weezer,,Knitting Factory,,Historical Artist Entry,The Fans,N,,,24/10/2001Knitting Factory,Knitting Factory,2001,10,24
29/09/2001,Weezer,,Jones Beach Theater,,Historical Artist Entry,The Fans,N,,,29/09/2001Jones Beach Theater,Jones Beach Theater,2001,09,29
28/09/2001,Weezer,,Patriot Center,,Historical Artist Entry,The Fans,N,,,28/09/2001Patriot Center,Patriot Center,2001,09,28
26/09/2001,Weezer,,First Union Spectrum,,Historical Artist Entry,The Fans,N,,,26/09/2001First Union Spectrum,First Union Spectrum,2001,09,26
25/09/2001,Weezer,,Tweeter Center for the Performing Arts,,Historical Artist Entry,The Fans,N,,,25/09/2001Tweeter Center for the Performing Arts,Tweeter Center for the Performing Arts,2001,09,25
24/09/2001,Weezer,,Arrow Hall,,Historical Artist Entry,The Fans,N,,,24/09/2001Arrow Hall,Arrow Hall,2001,09,24
22/09/2001,Weezer,,Cobo Arena,,Historical Artist Entry,The Fans,N,,,22/09/2001Cobo Arena,Cobo Arena,2001,09,22
21/09/2001,Weezer,,United Center,,Historical Artist Entry,The Fans,N,,,21/09/2001United Center,United Center,2001,09,21
20/09/2001,Weezer,,Roy Wilkins Auditorium,,Historical Artist Entry,The Fans,N,,,20/09/2001Roy Wilkins Auditorium,Roy Wilkins Auditorium,2001,09,20
18/09/2001,Weezer,,Denver Coliseum,,Historical Artist Entry,The Fans,N,,,18/09/2001Denver Coliseum,Denver Coliseum,2001,09,18
17/09/2001,Weezer,,E Center,,Historical Artist Entry,The Fans,N,,,17/09/2001E Center,E Center,2001,09,17
15/09/2001,Weezer,,Cox Pavilion,,Historical Artist Entry,The Fans,N,,,15/09/2001Cox Pavilion,Cox Pavilion,2001,09,15
12/09/2001,Weezer,,Henry J. Kaiser Convention Center,,Historical Artist Entry,The Fans,N,,,12/09/2001Henry J. Kaiser Convention Center,Henry J. Kaiser Convention Center,2001,09,12
25/08/2001,Weezer,,Blockbuster Pavilion,,Historical Artist Entry,The Fans,N,,,25/08/2001Blockbuster Pavilion,Blockbuster Pavilion,2001,08,25
27/07/2001,Weezer,,The Tonight Show with Jay Leno,,Historical Artist Entry,The Fans,N,,,27/07/2001The Tonight Show with Jay Leno,The Tonight Show with Jay Leno,2001,07,27
25/07/2001,Weezer,,Tweeter Center,,Historical Artist Entry,The Fans,N,,,25/07/2001Tweeter Center,Tweeter Center,2001,07,25
24/07/2001,Weezer,,Irving Plaza,,Historical Artist Entry,The Fans,N,,,24/07/2001Irving Plaza,Irving Plaza,2001,07,24
05/07/2001,Weezer,,Top of the Pops,,Historical Artist Entry,The Fans,N,,,05/07/2001Top of the Pops,Top of the Pops,2001,07,05
05/07/2001,Weezer,,Shepherd's Bush Empire,,Historical Artist Entry,The Fans,N,,,05/07/2001Shepherd's Bush Empire,Shepherd's Bush Empire,2001,07,05
04/07/2001,Weezer,,Shepherd's Bush Empire,,Historical Artist Entry,The Fans,N,,,04/07/2001Shepherd's Bush Empire,Shepherd's Bush Empire,2001,07,04
03/07/2001,Weezer,,Shepherd's Bush Empire,,Historical Artist Entry,The Fans,N,,,03/07/2001Shepherd's Bush Empire,Shepherd's Bush Empire,2001,07,03
01/07/2001,Weezer,,Festivalpark,,Historical Artist Entry,The Fans,N,,,01/07/2001Festivalpark,Festivalpark,2001,07,01
29/06/2001,Weezer,,Razzmatazz 2,,Historical Artist Entry,The Fans,N,,,29/06/2001Razzmatazz 2,Razzmatazz 2,2001,06,29
28/06/2001,Weezer,,Sala Arena,,Historical Artist Entry,The Fans,N,,,28/06/2001Sala Arena,Sala Arena,2001,06,28
26/06/2001,Weezer,,Élysée Montmartre,,Historical Artist Entry,The Fans,N,,,26/06/2001Élysée Montmartre,Élysée Montmartre,2001,06,26
25/06/2001,Weezer,,The Max,,Historical Artist Entry,The Fans,N,,,25/06/2001The Max,The Max,2001,06,25
24/06/2001,Weezer,,Eichenring,,Historical Artist Entry,The Fans,N,,,24/06/2001Eichenring,Eichenring,2001,06,24
23/06/2001,Weezer,,take-off GewerbePark,,Historical Artist Entry,The Fans,N,,,23/06/2001take-off GewerbePark,take-off GewerbePark,2001,06,23
21/06/2001,Weezer,,Soundgarden,,Historical Artist Entry,The Fans,N,,,21/06/2001Soundgarden,Soundgarden,2001,06,21
19/06/2001,Weezer,,Pumpehuset,,Historical Artist Entry,The Fans,N,,,19/06/2001Pumpehuset,Pumpehuset,2001,06,19
18/06/2001,Weezer,,Rockefeller Music Hall,,Historical Artist Entry,The Fans,N,,,18/06/2001Rockefeller Music Hall,Rockefeller Music Hall,2001,06,18
16/06/2001,Weezer,,Hawaii,,Historical Artist Entry,The Fans,N,,,16/06/2001Hawaii,Hawaii,2001,06,16
15/06/2001,Weezer,,Törnävä,,Historical Artist Entry,The Fans,N,,,15/06/2001Törnävä,Törnävä,2001,06,15
13/06/2001,Weezer,,BBC Radio 1 Studios,,Historical Artist Entry,The Fans,N,,,13/06/2001BBC Radio 1 Studios,BBC Radio 1 Studios,2001,06,13
12/06/2001,Weezer,,The Pepsi Chart Show,,Historical Artist Entry,The Fans,N,,,12/06/2001The Pepsi Chart Show,The Pepsi Chart Show,2001,06,12
10/06/2001,Weezer,,T4,,Historical Artist Entry,The Fans,N,,,10/06/2001T4,T4,2001,06,10
08/06/2001,Weezer,,Ontario Place's ''Island Club'',,Historical Artist Entry,The Fans,N,,,08/06/2001Ontario Place's ''Island Club'',Ontario Place's ''Island Club'',2001,06,08
07/06/2001,Weezer,,Hudson River,,Historical Artist Entry,The Fans,N,,,07/06/2001Hudson River,Hudson River,2001,06,07
06/06/2001,Weezer,,Virgin Megastore,,Historical Artist Entry,The Fans,N,,,06/06/2001Virgin Megastore,Virgin Megastore,2001,06,06
05/06/2001,Weezer,,Late Night With Conan O'Brien,,Historical Artist Entry,The Fans,N,,,05/06/2001Late Night With Conan O'Brien,Late Night With Conan O'Brien,2001,06,05
04/06/2001,Weezer,,Blue Horizon,,Historical Artist Entry,The Fans,N,,,04/06/2001Blue Horizon,Blue Horizon,2001,06,04
02/06/2001,Weezer,,Shrine Auditorium,,Historical Artist Entry,The Fans,N,,,02/06/2001Shrine Auditorium,Shrine Auditorium,2001,06,02
31/05/2001,Weezer,,The George Washington University,,Historical Artist Entry,The Fans,N,,,31/05/2001The George Washington University,The George Washington University,2001,05,31
30/05/2001,Weezer,,The Beachcomber,,Historical Artist Entry,The Fans,N,,,30/05/2001The Beachcomber,The Beachcomber,2001,05,30
29/05/2001,Weezer,,Fleet Pavilion,,Historical Artist Entry,The Fans,N,,,29/05/2001Fleet Pavilion,Fleet Pavilion,2001,05,29
28/05/2001,Weezer,,Robert F. Kennedy Memorial Stadium,,Historical Artist Entry,The Fans,N,,,28/05/2001Robert F. Kennedy Memorial Stadium,Robert F. Kennedy Memorial Stadium,2001,05,28
25/05/2001,Weezer,,Fireside Bowl,,Historical Artist Entry,The Fans,N,,,25/05/2001Fireside Bowl,Fireside Bowl,2001,05,25
22/05/2001,Weezer,,Airborne Skatepark,,Historical Artist Entry,The Fans,N,,,22/05/2001Airborne Skatepark,Airborne Skatepark,2001,05,22
20/05/2001,Weezer,,Riverport Amphitheatre,,Historical Artist Entry,The Fans,N,,,20/05/2001Riverport Amphitheatre,Riverport Amphitheatre,2001,05,20
19/05/2001,Weezer,,Saturday Night Live,,Historical Artist Entry,The Fans,N,,,19/05/2001Saturday Night Live,Saturday Night Live,2001,05,19
17/05/2001,Weezer,,Six Flags Magic Mountain,,Historical Artist Entry,The Fans,N,,,17/05/2001Six Flags Magic Mountain,Six Flags Magic Mountain,2001,05,17
15/05/2001,Weezer,,Tower Records,,Historical Artist Entry,The Fans,N,,,15/05/2001Tower Records,Tower Records,2001,05,15
13/05/2001,Weezer,,Will Rogers Downs,,Historical Artist Entry,The Fans,N,,,13/05/2001Will Rogers Downs,Will Rogers Downs,2001,05,13
12/05/2001,Weezer,,Smirnoff Music Centre,,Historical Artist Entry,The Fans,N,,,12/05/2001Smirnoff Music Centre,Smirnoff Music Centre,2001,05,12
11/05/2001,Weezer,,Stubb's Bar-B-Q,,Historical Artist Entry,The Fans,N,,,11/05/2001Stubb's Bar-B-Q,Stubb's Bar-B-Q,2001,05,11
09/05/2001,Weezer,,Rawhide Western Town and Event Center,,Historical Artist Entry,The Fans,N,,,09/05/2001Rawhide Western Town and Event Center,Rawhide Western Town and Event Center,2001,05,09
08/05/2001,Weezer,,XETRA-FM Studios,,Historical Artist Entry,The Fans,N,,,08/05/2001XETRA-FM Studios,XETRA-FM Studios,2001,05,08
08/05/2001,Weezer,,Kearny Mesa Bowl,,Historical Artist Entry,The Fans,N,,,08/05/2001Kearny Mesa Bowl,Kearny Mesa Bowl,2001,05,08
28/04/2001,Weezer,,Empire Polo Club,,Historical Artist Entry,The Fans,N,,,28/04/2001Empire Polo Club,Empire Polo Club,2001,04,28
26/04/2001,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,26/04/2001Zepp Tokyo,Zepp Tokyo,2001,04,26
25/04/2001,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,25/04/2001Zepp Tokyo,Zepp Tokyo,2001,04,25
23/04/2001,Weezer,,Club Diamond Hall,,Historical Artist Entry,The Fans,N,,,23/04/2001Club Diamond Hall,Club Diamond Hall,2001,04,23
21/04/2001,Weezer,,Zepp Osaka,,Historical Artist Entry,The Fans,N,,,21/04/2001Zepp Osaka,Zepp Osaka,2001,04,21
20/04/2001,Weezer,,Zepp Osaka,,Historical Artist Entry,The Fans,N,,,20/04/2001Zepp Osaka,Zepp Osaka,2001,04,20
19/04/2001,Weezer,,Aster Plaza,,Historical Artist Entry,The Fans,N,,,19/04/2001Aster Plaza,Aster Plaza,2001,04,19
18/04/2001,Weezer,,Zepp Fukuoka,,Historical Artist Entry,The Fans,N,,,18/04/2001Zepp Fukuoka,Zepp Fukuoka,2001,04,18
17/04/2001,Weezer,,Club Diamond Hall,,Historical Artist Entry,The Fans,N,,,17/04/2001Club Diamond Hall,Club Diamond Hall,2001,04,17
16/04/2001,Weezer,,Zepp Sendai,,Historical Artist Entry,The Fans,N,,,16/04/2001Zepp Sendai,Zepp Sendai,2001,04,16
15/04/2001,Weezer,,Akasaka BLITZ,,Historical Artist Entry,The Fans,N,,,15/04/2001Akasaka BLITZ,Akasaka BLITZ,2001,04,15
18/03/2001,Weezer,,RIMAC Arena,,Historical Artist Entry,The Fans,N,,,18/03/2001RIMAC Arena,RIMAC Arena,2001,03,18
17/03/2001,Weezer,,Bill Graham Civic Auditorium,,Historical Artist Entry,The Fans,N,,,17/03/2001Bill Graham Civic Auditorium,Bill Graham Civic Auditorium,2001,03,17
16/03/2001,Weezer,,Hollywood Palladium,,Historical Artist Entry,The Fans,N,,,16/03/2001Hollywood Palladium,Hollywood Palladium,2001,03,16
14/03/2001,Weezer,,Fillmore Auditorium,,Historical Artist Entry,The Fans,N,,,14/03/2001Fillmore Auditorium,Fillmore Auditorium,2001,03,14
12/03/2001,Weezer,,Memorial Hall,,Historical Artist Entry,The Fans,N,,,12/03/2001Memorial Hall,Memorial Hall,2001,03,12
11/03/2001,Weezer,,Hearnes Center,,Historical Artist Entry,The Fans,N,,,11/03/2001Hearnes Center,Hearnes Center,2001,03,11
10/03/2001,Weezer,,Eagles Ballroom,,Historical Artist Entry,The Fans,N,,,10/03/2001Eagles Ballroom,Eagles Ballroom,2001,03,10
09/03/2001,Weezer,,Aragon Ballroom,,Historical Artist Entry,The Fans,N,,,09/03/2001Aragon Ballroom,Aragon Ballroom,2001,03,09
08/03/2001,Weezer,,State Theatre,,Historical Artist Entry,The Fans,N,,,08/03/2001State Theatre,State Theatre,2001,03,08
06/03/2001,Weezer,,Recreation and Convocation Center,,Historical Artist Entry,The Fans,N,,,06/03/2001Recreation and Convocation Center,Recreation and Convocation Center,2001,03,06
05/03/2001,Weezer,,Roseland Ballroom,,Historical Artist Entry,The Fans,N,,,05/03/2001Roseland Ballroom,Roseland Ballroom,2001,03,05
04/03/2001,Weezer,,Lowell Memorial Auditorium,,Historical Artist Entry,The Fans,N,,,04/03/2001Lowell Memorial Auditorium,Lowell Memorial Auditorium,2001,03,04
03/03/2001,Weezer,,Electric Factory,,Historical Artist Entry,The Fans,N,,,03/03/2001Electric Factory,Electric Factory,2001,03,03
02/03/2001,Weezer,,Bender Arena,,Historical Artist Entry,The Fans,N,,,02/03/2001Bender Arena,Bender Arena,2001,03,02
01/03/2001,Weezer,,Grady Cole Center,,Historical Artist Entry,The Fans,N,,,01/03/2001Grady Cole Center,Grady Cole Center,2001,03,01
27/02/2001,Weezer,,The Classic Center,,Historical Artist Entry,The Fans,N,,,27/02/2001The Classic Center,The Classic Center,2001,02,27
26/02/2001,Weezer,,USF Sun Dome,,Historical Artist Entry,The Fans,N,,,26/02/2001USF Sun Dome,USF Sun Dome,2001,02,26
25/02/2001,Weezer,,Sunrise Musical Theater,,Historical Artist Entry,The Fans,N,,,25/02/2001Sunrise Musical Theater,Sunrise Musical Theater,2001,02,25
22/02/2001,Weezer,,Aerial Theater at Bayou Place,,Historical Artist Entry,The Fans,N,,,22/02/2001Aerial Theater at Bayou Place,Aerial Theater at Bayou Place,2001,02,22
21/02/2001,Weezer,,Austin Music Hall,,Historical Artist Entry,The Fans,N,,,21/02/2001Austin Music Hall,Austin Music Hall,2001,02,21
31/12/2000,Weezer,,Cox Arena,,Historical Artist Entry,The Fans,N,,,31/12/2000Cox Arena,Cox Arena,2000,12,31
30/12/2000,Weezer,,Knitting Factory,,Historical Artist Entry,The Fans,N,,,30/12/2000Knitting Factory,Knitting Factory,2000,12,30
17/12/2000,Weezer,,Universal Amphitheatre,,Historical Artist Entry,The Fans,N,,,17/12/2000Universal Amphitheatre,Universal Amphitheatre,2000,12,17
16/12/2000,Weezer,,Universal Amphitheatre,,Historical Artist Entry,The Fans,N,,,16/12/2000Universal Amphitheatre,Universal Amphitheatre,2000,12,16
15/12/2000,Weezer,,Troubadour,,Historical Artist Entry,The Fans,N,,,15/12/2000Troubadour,Troubadour,2000,12,15
14/12/2000,Weezer,,Spaceland,,Historical Artist Entry,The Fans,N,,,14/12/2000Spaceland,Spaceland,2000,12,14
